,Unnamed: 0,NO,URL,タイトル,職務,スキル,勤務,職場,案件タイトル,案件URL,業務内容,キーワード,案件タイトル.1,月額報酬,職種,スキル・言語・FW,勤務日数詳細,勤務エリア（最寄り駅）,案件内容,職種.1,スキル・言語・FW.1,必須スキル,歓迎スキル,稼働日数,月額報酬.1,勤務エリア（最寄り駅）.1,雇用形態,備考,案件ID,案件内容.1
6361,6361,6362,https://lancersagent.com/project/other/00616262285680305163f4d31,"急募【週5日/【テクニカルサポート】弊社製品に関するお問い合わせの対応・調査】                                【テクニカルサポート】弊社製品に関するお問い合わせの対応・調査                            週5日 | 630,000円以上 / 月【テクニカルサポート】弊社製品に関するお問い合わせの対応・調査週5日渋谷・新宿（中野坂上駅）【概要】-テクニカルサポートチームのメンバーとして、弊社製RTOSやミドルウェア、開発ツールに関するお客様からのお問い合わせに対する対応・調査(約30件/月)を行っていただきます。     https://www.esol.co.jp/embedded/lineup_rtos.html-緊急時は電話での対応や、お客様先で調査をすることもありますが、基本はメール・書面での対応になります。-開発部門と連携し、ユーザ視点で製品詳細を見る",【テクニカルサポート】弊社製品に関するお問い合わせの対応・調査,,週5日,渋谷・新宿（中野坂上駅）,                【テクニカルサポート】弊社製品に関するお問い合わせの対応・調査 | ランサーズエージェント（Lancers Agent）            ,https://lancersagent.com//project/other/00616262285680305163f4d31,"【概要】
-テクニカルサポートチームのメンバーとして、弊社製RTOSやミドルウェア、開発ツールに関するお客様からのお問い合わせに対する対応・調査(約30件/月)を行っていただきます。
     https://www.esol.co.jp/embedded/lineup_rtos.html
-緊急時は電話での対応や、お客様先で調査をすることもありますが、基本はメール・書面での対応になります。
-開発部門と連携し、ユーザ視点で製品/その他/システム/渋谷・新宿",【週5日/】,【テクニカルサポート】弊社製品に関するお問い合わせの対応・調査,"630,000円以上/ 月※ 消費税別の実際にお渡しする金額です",【テクニカルサポート】弊社製品に関するお問い合わせの対応・調査,,週5日,渋谷・新宿（中野坂上駅）,【概要】-テクニカルサポートチームのメンバーとして、弊社製RTOSやミドルウェア、開発ツールに関するお客様からのお問い合わせに対する対応・調査(約30件/月)を行っていただきます。https://www.esol.co.jp/embedded/lineup_rtos.html-緊急時は電話での対応や、お客様先で調査をすることもありますが、基本はメール・書面での対応になります。-開発部門と連携し、ユーザ視点で製品,【テクニカルサポート】弊社製品に関するお問い合わせの対応・調査,,-組込みソフトウェア開発経験がある方-RTOS/ファイルシステム/ネットワーク(主にTCP/IPプロトコルスタック)/USBホストスタック、いずれかの技術をお持ちの方,-組込みLinux、オープンソース全般、仮想化技術、マルチ/メニーコア、AUTOSARなどの技術領域について知見がある方-英語の読み書き,"週5日                            
(ﾘﾓｰﾄ：可)","630,000円以上",渋谷・新宿（中野坂上駅）,業務委託,-,案件ID：000006099197,
6410,6410,6411,https://lancersagent.com/project/other/00616257088721746175f9e10,"【週3日/テストエンジニア】                                AI技術を使った観客参加型エンタメサービスの品質向上に向けたQAメンバー                            週3日 | 400,000〜480,000円 / 月テストエンジニア週3日新橋・銀座・東京（新橋）自社サービスのARコンテンツやスマートフォンアプリの品質保証管理業務に横断的に関わっていただきます。開発チーム、カスタマーサポートおよびテクニカルサポートと緊密に連携し、テスト計画の策定、テストの実施、他部署への品質改善提案など、品質管理に関わる一連の業務を担当していただきます。詳細を見る",テストエンジニア,,週3日,新橋・銀座・東京（新橋）,                AI技術を使った観客参加型エンタメサービスの品質向上に向けたQAメンバー | ランサーズエージェント（Lancers Agent）            ,https://lancersagent.com//project/other/00616257088721746175f9e10,"自社サービスのARコンテンツやスマートフォンアプリの品質保証管理業務に横断的に関わっていただきます。
開発チーム、カスタマーサポートおよびテクニカルサポートと緊密に連携し、
テスト計画の策定、テストの実施、他部署への品質改善提案など、
品質管理に関わる一連の業務を担当していただきます。/その他/テスター/新橋・銀座・東京",【週3日/】,                        ※ 消費税別の実際にお渡しする金額です                    ,"400,000〜480,000円/ 月※ 消費税別の実際にお渡しする金額です",テストエンジニア,,週3日,新橋・銀座・東京（新橋）,自社サービスのARコンテンツやスマートフォンアプリの品質保証管理業務に横断的に関わっていただきます。開発チーム、カスタマーサポートおよびテクニカルサポートと緊密に連携し、テスト計画の策定、テストの実施、他部署への品質改善提案など、品質管理に関わる一連の業務を担当していただきます。,テストエンジニア,,・課金アプリのQA実務経験・日本語が流暢な方（JLPT N1級相当）,・デバッグ業務の経験がある方・QAとデバッグ業務においてリーダー経験がある方,週3日,"400,000〜480,000円",新橋・銀座・東京（新橋）,業務委託,※参考報酬は週5日稼働いただいた場合の金額です。,案件ID：000006099190,
6439,6439,6440,https://lancersagent.com/project/other/0061625106964867175f78f1,"定番【週3日･4日･5日/コンサル（経営/事業開発）】                                【コンサル】人材・キャリア開発の新規事業立上げ業務                            週3日･4日･5日 | 600,000〜1,000,000円 / 月コンサル（経営/事業開発）週3日･4日･5日中国・四国（松江駅）<会社概要>島根県の地域企業に根差した地産地消の人事労務コンサルティングファームです。<業務内容>今回新規事業として、『人材開発』『キャリア開発』といった人にフォーカスした事業の立上げに向けたコンサル業務を募集します。・コンセプトの設計・Webサイトの構築、情報発信など・Webプロモーション・Web問合せ導線の選定詳細を見る",コンサル（経営/事業開発）,,週3日･4日･5日,中国・四国（松江駅）,                【コンサル】人材・キャリア開発の新規事業立上げ業務 | ランサーズエージェント（Lancers Agent）            ,https://lancersagent.com//project/other/0061625106964867175f78f1,"&lt;会社概要&gt;
島根県の地域企業に根差した地産地消の人事労務コンサルティングファームです。

&lt;業務内容&gt;
今回新規事業として、『人材開発』『キャリア開発』といった人にフォーカスした事業の立上げに向けたコンサル業務を募集します。
・コンセプトの設計
・Webサイトの構築、情報発信など
・Webプロモーション
・Web問合せ導線の選定/その他/その他/中国・四国",【週3日･4日･5日/】,【コンサル】人材・キャリア開発の新規事業立上げ業務,"600,000〜1,000,000円/ 月※ 消費税別の実際にお渡しする金額です",コンサル（経営/事業開発）,,週3日･4日･5日,中国・四国（松江駅）,<会社概要>島根県の地域企業に根差した地産地消の人事労務コンサルティングファームです。<業務内容>今回新規事業として、『人材開発』『キャリア開発』といった人にフォーカスした事業の立上げに向けたコンサル業務を募集します。・コンセプトの設計・Webサイトの構築、情報発信など・Webプロモーション・Web問合せ導線の選定,コンサル（経営/事業開発）,,①又は②のいずれかに該当する方①責任者としての新規事業の立上げ経験がある方②新規事業立上げのコンサル業務経験がある方,・人材育成、キャリア開発の知見がある方・地方創生に関心がある方・新規事業でのWebプロモーションの設計経験がある方,"週3日･4日･5日                            
(ﾘﾓｰﾄ：可)","600,000〜1,000,000円",中国・四国（松江駅）,業務委託,-,案件ID：000006099165,
6494,6494,6495,https://lancersagent.com/project/other/0061616648961287514a7fe3b,"【週3日･4日･5日/データアナリスト/デジタルマーケター】                                【データ分析】グローバルなアート・プラットフォームのデータ分析業務                            週3日･4日･5日 | 400,000〜500,000円 / 月データアナリスト/デジタルマーケター週3日･4日･5日品川（品川駅）【案件概要】マーケティング部門への配属となります。主に自社ECサイトの流入分析と市場調査を行っていただきます。▼詳細・データ顧客へのデータ分析レポーティング・マーケティング部門や広告、宣伝部門に対する、データを活用した課・題解決方法の検討・課題解決に対して必要な分析の要件定義、設計、集計、分析・社内関係者へのデータ視点での発信、要件折衝、ディレクション、分析結果のプレゼンテーション詳細を見る",データアナリスト/デジタルマーケター,,週3日･4日･5日,品川（品川駅）,                【データ分析】グローバルなアート・プラットフォームのデータ分析業務 | ランサーズエージェント（Lancers Agent）            ,https://lancersagent.com//project/other/0061616648961287514a7fe3b,"【案件概要】
マーケティング部門への配属となります。主に自社ECサイトの流入分析と市場調査を行っていただきます。
▼詳細
・データ顧客へのデータ分析レポーティング
・マーケティング部門や広告、宣伝部門に対する、データを活用した課・題解決方法の検討
・課題解決に対して必要な分析の要件定義、設計、集計、分析
・社内関係者へのデータ視点での発信、要件折衝、ディレクション、分析結果のプレゼンテーション
/その他/その他/品川",【週3日･4日･5日/】,                        ※ 消費税別の実際にお渡しする金額です                    ,"400,000〜500,000円/ 月※ 消費税別の実際にお渡しする金額です",データアナリスト/デジタルマーケター,,週3日･4日･5日,品川（品川駅）,【案件概要】マーケティング部門への配属となります。主に自社ECサイトの流入分析と市場調査を行っていただきます。▼詳細・データ顧客へのデータ分析レポーティング・マーケティング部門や広告、宣伝部門に対する、データを活用した課・題解決方法の検討・課題解決に対して必要な分析の要件定義、設計、集計、分析・社内関係者へのデータ視点での発信、要件折衝、ディレクション、分析結果のプレゼンテーション,データアナリスト/デジタルマーケター,,・デジタルマーケティングの広告運用の経験・ビジネス課題の解決のための分析業務の経験・分析手法の基本的な知識・データ分析の要件定義能力・データ分析、仮説の立案、企画への落とし込みができる方・分析案件を他者と協力して進めたり、結果を論理的に説明できるコミュニケーション,・定量分析、定性分析両方可能な方・GoogleAnalyticsを用いた実務経験・英語の話せる方,"週3日･4日･5日                            
(ﾘﾓｰﾄ：可)","400,000〜500,000円",品川（品川駅）,業務委託,※参考報酬は週5日で稼働された場合の金額です。,案件ID：000006099004,
6545,6545,6546,https://lancersagent.com/project/other/0061612945973329314a80ab6,"注目【週5日/マーケター（アドテク経験者）】                                【広告】大手キャリア広告の配信事業者との折衝やディレクション業務                            週5日 | 500,000〜800,000円 / 月マーケター（アドテク経験者）週5日新橋・銀座・東京（銀座駅）■大手キャリアを中心としたメディアに展開する自社SSPサービスにおいて、DSPやアドネットワークなどの広告配信事業者に対しての折衝。■SSPサービスを中心としたメディアソリューションの企画・開発・運用。【その他情報】・既に取引のある配信事業者との折衝がメインです。・広告配信事業者と社内エンジニアの架け橋となり、仕様面の調整やスケジュール管理などをしていただきます。詳細を見る",マーケター（アドテク経験者）,,週5日,新橋・銀座・東京（銀座駅）,                【広告】大手キャリア広告の配信事業者との折衝やディレクション業務 | ランサーズエージェント（Lancers Agent）            ,https://lancersagent.com//project/other/0061612945973329314a80ab6,"■大手キャリアを中心としたメディアに展開する自社SSPサービスにおいて、DSPやアドネットワークなどの広告配信事業者に対しての折衝。
■SSPサービスを中心としたメディアソリューションの企画・開発・運用。

【その他情報】
・既に取引のある配信事業者との折衝がメインです。
・広告配信事業者と社内エンジニアの架け橋となり、仕様面の調整やスケジュール管理などをしていただきます。

/その他/その他/新橋・銀座・東京",【週5日/】,【広告】大手キャリア広告の配信事業者との折衝やディレクション業務,"500,000〜800,000円/ 月※ 消費税別の実際にお渡しする金額です",マーケター（アドテク経験者）,,週5日,新橋・銀座・東京（銀座駅）,■大手キャリアを中心としたメディアに展開する自社SSPサービスにおいて、DSPやアドネットワークなどの広告配信事業者に対しての折衝。■SSPサービスを中心としたメディアソリューションの企画・開発・運用。【その他情報】・既に取引のある配信事業者との折衝がメインです。・広告配信事業者と社内エンジニアの架け橋となり、仕様面の調整やスケジュール管理などをしていただきます。,マーケター（アドテク経験者）,,・Webメディア業界、Web広告業界における業務経験（営業経験、もしくは折衝経験）・アドテク業務のご経験・SSP・DSP事業経験者,・ウェブメディア、アプリでの業務経験（編集、運用、マネタイズ）・SSP事業者での業務経験（商品開発、運用、メディア営業）・広告代理店、広告主サイドでのDSP/アドネットワーク/リスティング広告の運用経験、営業経験・HTML、CSS、Javascriptの基礎知識,"週5日                            
(ﾘﾓｰﾄ：可)","500,000〜800,000円",新橋・銀座・東京（銀座駅）,業務委託,,案件ID：000006098912,
6590,6590,6591,https://lancersagent.com/project/other/0061648601403545116006c10,"注目【週2日･3日･4日･5日/[アドバイザー]グループ企業のERPシステム導入】                                [アドバイザー]グループ企業のERPシステム導入                            週2日･3日･4日･5日 | 800,000〜1,400,000円 / 月[アドバイザー]グループ企業のERPシステム導入週2日･3日･4日･5日渋谷・新宿（新宿駅）グループ企業のERPシステム導入するため、アパレル関連の商品企画・管理するうえでの考慮点や、ToBeプロセス検討支援を期待しています。※稼働日数に応じて、アドバイザーまたはプロジェクトメンバー(主体者)として迎えるかご相談させてください。詳細を見る",[アドバイザー]グループ企業のERPシステム導入,,週2日･3日･4日･5日,渋谷・新宿（新宿駅）,                [アドバイザー]グループ企業のERPシステム導入 | ランサーズエージェント（Lancers Agent）            ,https://lancersagent.com//project/other/0061648601403545116006c10,"グループ企業のERPシステム導入するため、アパレル関連の商品企画・管理するうえでの考慮点や、ToBeプロセス検討支援を期待しています。
※稼働日数に応じて、アドバイザーまたはプロジェクトメンバー(主体者)として迎えるかご相談させてください。/その他/管理のみ/渋谷・新宿",【週2日･3日･4日･5日/】,[アドバイザー]グループ企業のERPシステム導入,"800,000〜1,400,000円/ 月※ 消費税別の実際にお渡しする金額です",[アドバイザー]グループ企業のERPシステム導入,,週2日･3日･4日･5日,渋谷・新宿（新宿駅）,グループ企業のERPシステム導入するため、アパレル関連の商品企画・管理するうえでの考慮点や、ToBeプロセス検討支援を期待しています。※稼働日数に応じて、アドバイザーまたはプロジェクトメンバー(主体者)として迎えるかご相談させてください。,[アドバイザー]グループ企業のERPシステム導入,,アパレル業界で複数ブランドを扱ったECや商品管理経験,・システム統合のPJへの参画経験・顧客折衝の経験・商品企画～在庫把握～終売まで一連業務のプロセスを熟知・M&A等で異なる企業の統合経験者は尚,"週2日･3日･4日･5日                            
(ﾘﾓｰﾄ：可)","800,000〜1,400,000円",渋谷・新宿（新宿駅）,業務委託,,案件ID：000006103888,
6596,6596,6597,https://lancersagent.com/project/other/0061616401358415514a7cec6,"注目【週3日･4日･5日/プロジェクトマネージャー】                                【PM】MicrosoftAzure業界トップクラスのクラウドサービスベンダーにおける開発管理業務                            週3日･4日･5日 | 500,000〜1,000,000円 / 月プロジェクトマネージャーHTML・CSS・JavaScript・C#・TypeScript・Vue.js・Nuxt.js・Node.js週3日･4日･5日関西：大阪・京都・神戸（四日市駅）<募集背景>現在弊社でバーチャルイベントをはじめとした事業が急速に拡大中であり、事業スピードに合わせてプロジェクトの進行・品質管理を行いながら推進していただく方を募集します。<本案件₋業務内容>具体的には下記を想定しております。・スプリントの運営とバックログの管理・プロダクトオーナーやステークホルダーとの調整業務・今後の主要な開発テーマの企画・メンバーのモチベーション管理詳細を見る",プロジェクトマネージャー,HTML・CSS・JavaScript・C#・TypeScript・Vue.js・Nuxt.js・Node.js,週3日･4日･5日,関西：大阪・京都・神戸（四日市駅）,                【PM】MicrosoftAzure業界トップクラスのクラウドサービスベンダーにおける開発管理業務 | ランサーズエージェント（Lancers Agent）            ,https://lancersagent.com//project/other/0061616401358415514a7cec6,"&lt;募集背景&gt;
現在弊社でバーチャルイベントをはじめとした事業が急速に拡大中であり、事業スピードに合わせてプロジェクトの進行・品質管理を行いながら推進していただく方を募集します。

&lt;本案件₋業務内容&gt;
具体的には下記を想定しております。
・スプリントの運営とバックログの管理
・プロダクトオーナーやステークホルダーとの調整業務
・今後の主要な開発テーマの企画
・メンバーのモチベーション管理/その他/管理のみ/関西：大阪・京都・神戸",【週3日･4日･5日/HTML・CSS・JavaScript・C#】,【PM】MicrosoftAzure業界トップクラスのクラウドサービスベンダーにおける開発管理業務,"500,000〜1,000,000円/ 月※ 消費税別の実際にお渡しする金額です",プロジェクトマネージャー,HTML・CSS・JavaScript・C#,週3日･4日･5日,関西：大阪・京都・神戸（四日市駅）,<募集背景>現在弊社でバーチャルイベントをはじめとした事業が急速に拡大中であり、事業スピードに合わせてプロジェクトの進行・品質管理を行いながら推進していただく方を募集します。<本案件₋業務内容>具体的には下記を想定しております。・スプリントの運営とバックログの管理・プロダクトオーナーやステークホルダーとの調整業務・今後の主要な開発テーマの企画・メンバーのモチベーション管理,プロジェクトマネージャー,HTML・CSS・JavaScript・C#・TypeScript・Vue.js・Nuxt.js・Node.js,・PM／PMOとしての経験・アジャイル開発のプロジェクトに携わった経験もしくは携わりたいという高い志をお持ちの方※上記いずれかの経験をお持ちの方・メンバーのモチベーション管理の本質的な意味での経験がある方,・大規模なプロジェクトに携わりたい方・今後戦略的にビジネスの拡大に携わっていきたい方,"週3日･4日･5日                            
(ﾘﾓｰﾄ：可)","500,000〜1,000,000円",関西：大阪・京都・神戸（四日市駅）,業務委託,※報酬額は【週5日（月20日）換算】した際の金額です,案件ID：000006098988,
6633,6633,6634,https://lancersagent.com/project/other/00615991855958654129e5121,"定番【週5日/ヘルプデスク】                                【ヘルプデスク】世界三大メジャーレーベルにおけるキッティング等業務                            週5日 | 400,000〜500,000円 / 月ヘルプデスク週5日五反田・恵比寿・六本木（六本木一丁目駅）【案件内容】社内PCのキッティング作業などを中心とした、ヘルプデスク業務を担当していただける方を募集しております。ご経験やスキルに応じて、下記業務をお任せいたします。（例）・PCキッティング業務・ユーザー対応・ネットワークの運用支援詳細は面談時にご相談させていただきます。詳細を見る",ヘルプデスク,,週5日,五反田・恵比寿・六本木（六本木一丁目駅）,                【ヘルプデスク】世界三大メジャーレーベルにおけるキッティング等業務 | ランサーズエージェント（Lancers Agent）            ,https://lancersagent.com//project/other/00615991855958654129e5121,"【案件内容】
社内PCのキッティング作業などを中心とした、
ヘルプデスク業務を担当していただける方を募集しております。
ご経験やスキルに応じて、
下記業務をお任せいたします。

（例）
・PCキッティング業務
・ユーザー対応
・ネットワークの運用支援

詳細は面談時にご相談させていただきます。/その他/その他/五反田・恵比寿・六本木",【週5日/】,【ヘルプデスク】世界三大メジャーレーベルにおけるキッティング等業務,"400,000〜500,000円/ 月※ 消費税別の実際にお渡しする金額です",ヘルプデスク,,週5日,五反田・恵比寿・六本木（六本木一丁目駅）,【案件内容】社内PCのキッティング作業などを中心とした、ヘルプデスク業務を担当していただける方を募集しております。ご経験やスキルに応じて、下記業務をお任せいたします。（例）・PCキッティング業務・ユーザー対応・ネットワークの運用支援詳細は面談時にご相談させていただきます。,ヘルプデスク,,・ヘルプデスク・ユーザー対応経験・Office365経験・プロパーの運用支援経験,・ネットワークの管理・保守運用経験,"週5日                            
(ﾘﾓｰﾄ：相談可)","400,000〜500,000円",五反田・恵比寿・六本木（六本木一丁目駅）,業務委託,※報酬額は【週5日（月20日）換算】した際の金額です,案件ID：000006098730,
6756,6756,6757,https://lancersagent.com/project/other/0060I00000cThTEQA0,"定番【週3日･4日･5日/ゲームプランナー】                                【ゲーム】新規ソーシャルゲーム開発のゲームプランナー                            週3日･4日･5日 | 500,000〜700,000円 / 月ゲームプランナー週3日･4日･5日秋葉原（新御茶ノ水駅）大型IP原作でのオリジナルソーシャルゲームの開発に携わっていただきます。チーム組成の初期段階からチームに加わることが可能です。＜業務内容＞・スマートフォン向けゲームの企画、ディレクション、レベルデザイン含めた運営、開発業務詳細を見る",ゲームプランナー,,週3日･4日･5日,秋葉原（新御茶ノ水駅）,                【ゲーム】新規ソーシャルゲーム開発のゲームプランナー | ランサーズエージェント（Lancers Agent）            ,https://lancersagent.com//project/other/0060I00000cThTEQA0,"大型IP原作でのオリジナルソーシャルゲームの開発に携わっていただきます。チーム組成の初期段階からチームに加わることが可能です。

＜業務内容＞
・スマートフォン向けゲームの企画、ディレクション、レベルデザイン含めた運営、開発業務/その他/プロダクト/秋葉原",【週3日･4日･5日/】,【ゲーム】新規ソーシャルゲーム開発のゲームプランナー,"500,000〜700,000円/ 月※ 消費税別の実際にお渡しする金額です",ゲームプランナー,,週3日･4日･5日,秋葉原（新御茶ノ水駅）,大型IP原作でのオリジナルソーシャルゲームの開発に携わっていただきます。チーム組成の初期段階からチームに加わることが可能です。＜業務内容＞・スマートフォン向けゲームの企画、ディレクション、レベルデザイン含めた運営、開発業務,ゲームプランナー,,・ゲーム業界でのプランニング業務経験,・IP作品でのプラニング経験・開発フェーズでのプラニング経験・ゲームが好きな方・能動的・積極的に行動できる方・スマホゲーム市場の動向理解・ベンチャー企業で働きたい志向性をお持ちの方,"週3日･4日･5日                            
(ﾘﾓｰﾄ：相談可)","500,000〜700,000円",秋葉原（新御茶ノ水駅）,業務委託,※報酬額は【週5日（月20日）換算】した際の金額です,案件ID：000006098164,
6760,6760,6761,https://lancersagent.com/project/other/0061621920255733914a7fa3c,"【週3日･4日･5日/ゲームスクリプター】                                【ゲーム】新規ソーシャルゲームのゲームスクリプター                            週3日･4日･5日 | 300,000〜400,000円 / 月ゲームスクリプター--週3日･4日･5日秋葉原（新御茶ノ水駅）ネイティブプラットフォーム（App Store、Google Play）でのソーシャルゲームの新規立ち上げにスクリプターとして携わっていただきます。【主な業務内容】・ゲーム内のスクリプト業務 ・ゲーム内の効果や演出・シナリオの執筆や監修詳細を見る",ゲームスクリプター,--,週3日･4日･5日,秋葉原（新御茶ノ水駅）,                【ゲーム】新規ソーシャルゲームのゲームスクリプター | ランサーズエージェント（Lancers Agent）            ,https://lancersagent.com//project/other/0061621920255733914a7fa3c,"ネイティブプラットフォーム（App Store、Google Play）でのソーシャルゲームの新規立ち上げにスクリプターとして携わっていただきます。
【主な業務内容】
・ゲーム内のスクリプト業務 
・ゲーム内の効果や演出
・シナリオの執筆や監修/その他/プロダクト/秋葉原",【週3日･4日･5日/】,                        ※ 消費税別の実際にお渡しする金額です                    ,"300,000〜400,000円/ 月※ 消費税別の実際にお渡しする金額です",ゲームスクリプター,,週3日･4日･5日,秋葉原（新御茶ノ水駅）,ネイティブプラットフォーム（App Store、Google Play）でのソーシャルゲームの新規立ち上げにスクリプターとして携わっていただきます。【主な業務内容】・ゲーム内のスクリプト業務・ゲーム内の効果や演出・シナリオの執筆や監修,ゲームスクリプター,--,・ゲーム内スクリプト作成経験・シナリオ執筆経験,・ジャンル問わず商業作品でのアドベンチャーパートのスクリプト実務経験・テキストエディタを使用した正規表現のスキルをお持ちの方・ソーシャルゲームが好きでよく遊んでいる方・アニメ/映画/ライトノベル/ADVゲームが好きでジャンルを問わず多くの世界観に触れてきた方・能動的・積極的に行動できる方・ベンチャー企業で働きたい志向性をお持ちの方,"週3日･4日･5日                            
(ﾘﾓｰﾄ：一部可)","300,000〜400,000円",秋葉原（新御茶ノ水駅）,業務委託,※報酬額は【週5日（月20日）換算】した際の金額です,案件ID：000006099097,
6765,6765,6766,https://lancersagent.com/project/other/006160733669836214a81299,"【週3日･4日･5日/3DCGアニメーター】                                【3DCGアニメーター】ゲーム開発における3DCGアニメーター                            週3日･4日･5日 | 400,000〜500,000円 / 月3DCGアニメーターMaya週3日･4日･5日渋谷・新宿（渋谷駅）【案件概要】3DCGアニメーターとして各種カットシーン、インゲームモーションの制作【手付け】をメインに行っていただきます。詳細を見る",3DCGアニメーター,Maya,週3日･4日･5日,渋谷・新宿（渋谷駅）,【3DCGアニメーター】ゲーム開発における3DCGアニメーター | ランサーズエージェント（Lancers Agent）,https://lancersagent.com//project/other/006160733669836214a81299,"【案件概要】
3DCGアニメーターとして各種カットシーン、インゲームモーションの制作
【手付け】をメインに行っていただきます。/その他/その他/渋谷・新宿",【週3日･4日･5日/】,                        ※ 消費税別の実際にお渡しする金額です                    ,"400,000〜500,000円/ 月※ 消費税別の実際にお渡しする金額です",3DCGアニメーター,,週3日･4日･5日,渋谷・新宿（渋谷駅）,【案件概要】3DCGアニメーターとして各種カットシーン、インゲームモーションの制作【手付け】をメインに行っていただきます。,3DCGアニメーター,Maya,・CGアニメーション制作における実務経験の目安3年以上※アニメ、ゲーム、遊技機映像など出身業界を問いません・各種CG制作ツールの実務経験※弊社の主な使用環境はMayaになります。他ソフトウェアからの転向も歓迎します。,・リギング、エフェクト、絵コンテ、コンポジット、モデリング、テクスチャなど何かしらのアニメーション制作に関連するご経験がある方,"週3日･4日･5日                            
(ﾘﾓｰﾄ：可)","400,000〜500,000円",渋谷・新宿（渋谷駅）,業務委託,,案件ID：000006098820,
6811,6811,6812,https://lancersagent.com/project/other/0061620383370036915e5819e,"定番【週5日/【データサイエンティスト】行動×心理状態のデータ分析】                                【データサイエンティスト】行動×心理状態のデータ分析                            週5日 | 800,000円以上 / 月【データサイエンティスト】行動×心理状態のデータ分析週5日新橋・銀座・東京（日比谷駅）業務詳細：旭化成では、社員の行動内容（PC操作ログ/スケジュールデータなど）と、　　　　　心理状態の関係性を分析し、予測/提示システムの構築を進めています。　　　　　現在、構想化段階のため、実際のデータを元に分析を行える方を募集しております。稼働日数：週5日期間　　：長期予定詳細を見る",【データサイエンティスト】行動×心理状態のデータ分析,,週5日,新橋・銀座・東京（日比谷駅）,                【データサイエンティスト】行動×心理状態のデータ分析 | ランサーズエージェント（Lancers Agent）            ,https://lancersagent.com//project/other/0061620383370036915e5819e,"業務詳細：旭化成では、社員の行動内容（PC操作ログ/スケジュールデータなど）と、
　　　　　心理状態の関係性を分析し、予測/提示システムの構築を進めています。
　　　　　現在、構想化段階のため、実際のデータを元に分析を行える方を募集しております。

稼働日数：週5日
期間　　：長期予定/その他/その他/新橋・銀座・東京",【週5日/】,【データサイエンティスト】行動×心理状態のデータ分析,"800,000円以上/ 月※ 消費税別の実際にお渡しする金額です",【データサイエンティスト】行動×心理状態のデータ分析,,週5日,新橋・銀座・東京（日比谷駅）,業務詳細：旭化成では、社員の行動内容（PC操作ログ/スケジュールデータなど）と、心理状態の関係性を分析し、予測/提示システムの構築を進めています。現在、構想化段階のため、実際のデータを元に分析を行える方を募集しております。稼働日数：週5日期間　　：長期予定,【データサイエンティスト】行動×心理状態のデータ分析,,・データ分析業務の実務経験をお持ちの方・技術選定、方針決めの知見,・新規プロジェクトの立ち上げ経験,"週5日                            
(ﾘﾓｰﾄ：一部可)","800,000円以上",新橋・銀座・東京（日比谷駅）,業務委託,-,案件ID：000006099061,
6831,6831,6832,https://lancersagent.com/project/other/006160272998552278cbc9af,注目【週1日･2日/不動産営業】                                【不動産営業】注文住宅に関しての営業業務                            週1日･2日 | 2万円以上 / 日不動産営業週1日･2日渋谷・新宿（渋谷駅）業務概要：一戸建て(建売)のリモート営業業務詳細：建売の販売営業作業場所：フルリモート稼働頻度：週1日～週2日詳細を見る,不動産営業,,週1日･2日,渋谷・新宿（渋谷駅）,                【不動産営業】注文住宅に関しての営業業務 | ランサーズエージェント（Lancers Agent）            ,https://lancersagent.com//project/other/006160272998552278cbc9af,"業務概要：一戸建て(建売)のリモート営業
業務詳細：建売の販売営業
作業場所：フルリモート
稼働頻度：週1日～週2日/その他/営業/渋谷・新宿",【週1日･2日/】,【不動産営業】注文住宅に関しての営業業務,2万円以上/ 日※ 消費税別の実際にお渡しする金額です,不動産営業,,週1日･2日,渋谷・新宿（渋谷駅）,業務概要：一戸建て(建売)のリモート営業業務詳細：建売の販売営業作業場所：フルリモート稼働頻度：週1日～週2日,不動産営業,,・注文住宅の営業経験4年以上・1都3県内にお住まいの方,-,"週1日･2日                            
(ﾘﾓｰﾄ：可)",2万円以上,渋谷・新宿（渋谷駅）,業務委託,,案件ID：000006098762,
